id,x,y,z,heading,slope,crossfall,class,nearestD_left,nearestH_left,highestD_left,highestH_left,nearestD_right,nearestH_right,highestD_right,highestH_right,class,nearestD_left,nearestH_left,highestD_left,highestH_left,nearestD_right,nearestH_right,highestD_right,highestH_right,class,nearestD_left,nearestH_left,highestD_left,highestH_left,nearestD_right,nearestH_right,highestD_right,highestH_right,class,nearestD_left,nearestH_left,highestD_left,highestH_left,nearestD_right,nearestH_right,highestD_right,highestH_right
117,1350980.478000,7223833.884020,38.241700,5838397.613616,-0.023060,-0.118318,3,None,None,None,None,19.2550140427,2.248899999999999,38.7657059095,7.721899999999998,4,12.6742456605,2.2689999999999984,12.6742456605,2.2689999999999984,14.8184919349,4.2198999999999955,33.2811602145,9.588899999999995,5,6.1944328528,15.698899999999995,14.05216428,17.845999999999997,30.6102571881,9.29,31.0075078109,9.609899999999996,6,11.8543762632,2.950899999999997,11.9666282674,2.9709000000000003,None,None,None,None
118,1350981.428730,7223834.834425,38.210700,5775878.982400,0.023516,-0.111928,3,None,None,None,None,19.7079331152,2.2989000000000033,39.8333017903,7.752900000000004,4,None,None,None,None,15.872460407,4.2509000000000015,31.7708746816,9.280000000000001,5,12.3541694025,17.96,12.5536061146,18.010000000000005,None,None,None,None,6,None,None,None,None,None,None,None,None
119,1350982.629650,7223836.185000,38.253200,5719337.120747,0.030891,-0.174552,3,None,None,None,None,20.2703088999,2.2513999999999967,30.9894216749,6.339500000000001,4,15.358720645,3.832500000000003,16.7713952446,5.607399999999998,29.951179778,6.1494,30.0964261708,6.163400000000003,5,11.1125637202,17.917499999999997,11.3126419998,17.9675,None,None,None,None,6,None,None,None,None,None,None,None,None
120,1350983.630415,7223837.285470,38.299150,5839550.484838,-0.069521,-0.020992,3,None,None,None,None,20.8331151085,2.215450000000004,31.8936548457,6.293550000000003,4,14.3113146577,3.7865500000000054,15.714911266,5.561450000000001,30.9243422641,6.103450000000002,31.0399010217,6.117450000000005,5,17.2204614385,6.700450000000004,32.1273705759,21.085550000000005,None,None,None,None,6,None,None,None,None,None,None,None,None
121,1350984.631185,7223838.235875,38.203200,5874557.992743,0.032076,-0.210892,3,None,None,None,None,21.4069825804,2.273399999999995,32.8453104186,6.389499999999998,4,13.3373315012,3.8825000000000003,14.7256398742,5.6573999999999955,12.6315012934,4.010399999999997,32.0245840559,6.2134,5,7.31398112041,19.139499999999998,31.0162514228,21.1815,12.8297593905,6.095399999999998,16.7388485996,7.9683999999999955,6,None,None,None,None,None,None,None,None
122,1350985.531870,7223839.186280,38.245200,5842897.264225,-0.030034,-0.130961,3,None,None,None,None,21.9095775496,2.256399999999992,33.7264334864,6.347499999999997,4,13.1206631667,5.511399999999995,24.3044995653,5.763499999999993,13.4341313672,3.9683999999999955,32.9375389596,6.171399999999998,5,6.42441375978,19.116499999999995,30.0272716193,21.139499999999998,13.6339410628,6.053399999999996,17.5479604033,7.926399999999994,6,None,None,None,None,None,None,None,None
123,1350986.732795,7223840.386790,38.194200,5785411.197601,0.003134,-0.185858,3,None,None,None,None,22.9805838492,2.307399999999994,34.9410900452,6.3984999999999985,4,17.1974170594,2.9864999999999995,22.9881940081,5.814499999999995,11.0251804265,4.2864,34.1907624353,6.2224,5,17.0133291248,5.930499999999995,27.2650627073,21.199399999999997,14.8143955313,6.0914,18.7146123866,7.977399999999996,6,None,None,None,None,None,None,None,None
124,1350987.783595,7223841.587300,38.199200,5741046.587868,-0.023434,-0.170117,3,None,None,None,None,22.6537609541,2.2754000000000048,36.0448237643,6.393500000000003,4,15.566365428,2.9634,21.8749919839,5.8095,11.5023634387,3.1285000000000025,35.3315364945,6.217400000000005,5,16.0001243875,5.9254999999999995,26.1190791257,21.1944,11.4026759778,6.1274000000000015,19.807886994,7.9724,6,None,None,None,None,None,None,None,None
125,1350988.784365,7223842.637745,38.165200,5805791.746911,0.030327,-0.193945,3,None,None,None,None,22.8993655033,2.3404000000000025,37.1210016538,6.427500000000002,4,14.480537524,2.997399999999999,20.8708410362,5.843499999999999,12.2847079462,3.1034000000000006,36.4385294452,6.251400000000004,5,17.0124965236,8.108400000000003,25.0752527261,21.2284,12.3595762378,6.1614,13.7000025457,20.328400000000002,6,None,None,None,None,16.1201657747,3.5804000000000045,16.2192613987,3.5974000000000004
126,1350989.785135,7223843.688195,38.209200,5907046.871662,-0.049430,-0.180516,3,None,None,None,None,22.9914177401,2.3414,38.2219596693,6.383499999999998,4,13.4636605318,2.953399999999995,25.5833443317,6.429399999999994,12.7263338788,3.1233999999999966,27.0116924262,4.8384,5,15.7030974496,6.3973999999999975,26.1544183846,21.4225,13.405491102,6.117399999999996,14.4956486423,20.3084,6,None,None,None,None,16.0281766647,3.814399999999999,16.2262888274,3.9114000000000004
127,1350990.735860,7223844.538555,38.146150,5770016.111064,-0.009902,-0.141975,3,None,None,None,None,21.321420306,2.3975500000000025,39.2692854166,6.446550000000002,4,12.5623826445,3.016449999999999,24.5414143778,6.492449999999998,12.6928251067,3.182549999999999,27.8574247017,4.901450000000004,5,13.6108186427,6.169550000000001,25.1202242406,21.485550000000003,14.4433243935,6.18045,15.4125405751,20.371450000000003,6,None,None,None,None,16.1839431245,3.935450000000003,17.0747712698,3.9744500000000045
128,1350991.886745,7223845.939150,38.128200,5734208.039013,0.050012,-0.091869,3,None,None,None,None,22.3209930369,2.4155000000000015,38.8590240936,6.320399999999999,4,10.7312770184,2.5634999999999977,23.2915247554,6.510399999999997,12.4563706076,3.2043999999999997,27.0913550937,4.961399999999998,5,11.8608070983,5.857500000000002,28.2828930295,21.9135,13.5715535445,15.7945,16.609837174,20.389400000000002,6,None,None,None,None,16.1065018872,2.9664,16.6657819885,4.075400000000002
129,1350992.787430,7223846.789515,38.190150,5799012.778931,-0.024720,-0.092033,3,None,None,None,None,20.4447521504,3.5845500000000072,39.8618356396,6.258450000000003,4,9.70907951035,2.3654500000000027,22.3680349111,6.448450000000001,11.7823221086,2.6914500000000032,27.8928259604,4.899450000000002,5,10.8808789308,5.795550000000006,26.9857475191,21.945550000000004,14.4641942667,15.732550000000003,17.589297906,20.327450000000006,6,None,None,None,None,16.2124001126,2.3205500000000043,17.4920122115,4.013450000000006
130,1350993.738160,7223847.889980,38.154200,5817848.941744,-0.007786,-0.180267,3,None,None,None,None,21.0035815952,3.9975000000000023,39.9253113845,5.941400000000002,4,8.70724471266,2.4014000000000024,21.4353283489,6.484400000000001,12.6239390598,2.727400000000003,23.1541327705,4.981400000000001,5,9.91213486688,5.887500000000003,25.9221153574,21.981500000000004,15.4753212516,15.768500000000003,15.4753212516,15.768500000000003,6,None,None,None,None,16.077695717,2.4384000000000015,18.4143817464,4.049400000000006
131,1350994.989115,7223849.090495,38.140700,5817805.472423,0.043687,-0.139923,3,None,None,None,None,15.6161760049,2.347999999999999,39.988995711,5.7059,4,7.17294713679,3.803999999999995,20.2745982736,6.497899999999994,13.8736063891,2.7408999999999963,19.7117607302,8.0659,5,8.92490128206,6.846899999999998,26.5404576217,22.034999999999997,19.665440584,13.2729,19.9626549908,13.596899999999998,6,None,None,None,None,16.2262789284,3.9488999999999947,17.1125676554,4.085899999999995
132,1350995.889810,7223850.140940,38.201150,5798291.412084,-0.073465,-0.117498,3,None,None,None,None,15.4301093943,2.3194499999999962,27.5147802924,5.464449999999992,4,4.4872724098,4.499549999999992,13.4387615216,5.553549999999994,14.8533189356,2.6804499999999933,20.5101949575,8.005449999999996,5,9.1066701558,6.684449999999991,22.9099277316,22.017549999999993,20.0603823937,13.099449999999997,20.7398658015,13.536449999999995,6,None,None,None,None,16.0210681152,3.9564499999999967,16.7544917746,4.032449999999997
133,1350996.790500,7223850.991300,38.110150,5799810.922557,0.032462,-0.088316,3,None,None,None,None,13.9903490109,2.3654500000000027,28.3803814407,5.55545,4,3.56537479294,4.59055,24.8888315353,7.219550000000005,13.3957053523,2.6334500000000034,21.3722244287,8.096450000000004,5,9.1919290354,7.163550000000001,21.9327983033,22.10855,18.7062862284,12.63055,21.5853167777,13.627450000000003,6,None,None,None,None,16.1272221892,4.052550000000004,17.5865235712,4.123450000000005
134,1350997.791270,7223852.141790,38.159650,5647886.943147,-0.011708,-0.140710,3,None,None,None,None,14.5990008476,2.4009500000000017,21.4846227619,5.560050000000004,4,8.16866482968,2.406950000000002,23.8274907212,7.188050000000004,11.3789964391,2.3649500000000003,22.3765908006,8.046950000000002,5,9.11765361092,6.495049999999999,20.8732434407,22.05905,17.3372810729,12.246949999999998,22.5686859232,13.577950000000001,6,None,None,None,None,16.4559363395,4.040950000000002,16.6891811598,4.392949999999999
135,1350998.892110,7223853.442340,38.139700,5674422.200818,-0.004941,-0.179350,3,None,None,None,None,15.6639967445,2.420900000000003,22.487313172,5.580000000000005,4,7.46928929962,2.4029999999999987,22.6138646926,7.2080000000000055,12.3644289677,2.384900000000002,23.5489240299,8.066900000000004,5,8.93120128235,7.148000000000003,19.779386609,22.079,16.7885083566,12.066000000000003,23.7188827201,13.597900000000003,6,None,None,None,None,17.4691820375,4.060900000000004,17.6794590459,4.4129000000000005
136,1350999.842840,7223854.492790,38.132700,5837773.338693,-0.040132,-0.185730,3,None,None,None,None,15.6404006372,2.4198999999999984,23.4181636815,5.587000000000003,4,7.46020323411,2.4849999999999994,20.3349495406,7.4040000000000035,11.3085989494,2.4059000000000026,24.6024608466,8.073900000000002,5,10.2903362168,9.654899999999998,18.9004013854,22.086,17.6418888567,12.073,24.75589896,13.6049,6,None,None,None,None,18.4209027232,4.0478999999999985,18.6166794398,4.419899999999998
137,1351000.793570,7223855.393175,38.080150,5872723.224432,0.007237,-0.085310,3,None,None,None,None,15.7031024045,3.442550000000004,24.3892069393,5.639550000000007,4,7.55579000013,2.5865500000000026,19.3086100267,7.456550000000007,12.1741270294,2.4584500000000062,29.4548545841,7.006450000000001,5,9.91878597518,7.045450000000002,17.2793847881,22.124550000000006,12.2004062656,6.403550000000003,25.8082334033,13.657450000000004,6,None,None,None,None,19.4154241411,4.100450000000002,19.6017874175,4.472450000000002
138,1351001.794335,7223856.443620,38.090650,5704497.018939,0.025625,-0.120843,3,None,None,None,None,15.8703633206,2.748049999999999,25.452206336,5.629049999999999,4,6.60995195755,2.5650499999999994,18.2657074424,7.44605,13.1677829662,2.4479499999999987,30.5468051705,6.9959499999999935,5,11.8608170126,14.760049999999993,21.9526203225,22.052049999999994,13.1601800599,6.393049999999995,23.989570988,12.739949999999993,6,None,None,None,None,20.5125684421,4.089949999999995,20.6885741325,4.4619499999999945
139,1351002.795105,7223857.644135,38.130700,5681543.994403,-0.016638,-0.172988,3,None,None,None,None,13.4028987167,2.5409000000000006,26.5699029651,5.589000000000006,4,15.1656578469,6.777000000000001,17.2893668785,7.406000000000006,14.2567402071,2.407900000000005,31.688327011,6.9559,5,13.6605565961,9.809000000000005,22.6792679709,21.835900000000002,14.2159646919,6.3530000000000015,22.687148899,12.314,6,None,None,None,None,None,None,None,None
140,1351003.895945,7223858.844645,38.103600,5709711.531376,0.004470,-0.198303,3,27.626884325,3.0321,27.626884325,3.0321,12.6676349066,2.4399999999999977,26.6357312042,5.045999999999999,4,13.4744568468,4.034100000000002,16.3048803803,7.433100000000003,15.1013748782,3.4609999999999985,23.1965929502,5.168999999999997,5,9.06371084358,14.731099999999998,24.3711905696,21.652099999999997,None,None,None,None,6,None,None,None,None,None,None,None,None
141,1351004.846675,7223859.945110,38.110100,5648459.047862,0.004645,-0.198338,3,9.86360966741,2.6056000000000026,11.5661769802,3.387500000000003,12.852813137,2.398600000000002,19.7675793952,3.4126000000000047,4,11.0683905054,3.3796000000000035,17.5713341861,7.149600000000007,14.2749291782,3.143500000000003,16.4670774669,4.781500000000001,5,8.14086615344,14.724600000000002,23.4628311677,21.6456,None,None,None,None,6,None,None,None,None,None,None,None,None
142,1351005.697325,7223860.945535,38.116200,5674707.556793,-0.005880,-0.173678,3,8.57422836301,2.360500000000002,12.2708503479,3.4375,13.2874036765,2.510399999999997,18.1887624043,3.3074999999999974,4,10.1588934243,3.3735,17.0748047299,7.264499999999998,13.8085566747,2.8305000000000007,19.0125653345,4.368499999999997,5,15.2637441927,16.4745,22.7000093658,21.639499999999998,None,None,None,None,6,None,None,None,None,None,None,None,None
143,1351006.547980,7223861.895940,38.108700,5695022.337397,-0.008180,-0.177271,3,7.71628348636,2.368000000000002,12.0162105359,3.4849999999999994,14.1111746169,2.5178999999999974,19.1093419808,3.3149999999999977,4,4.63061620476,5.300000000000004,16.1433689318,7.2719999999999985,14.6125699806,2.838000000000001,19.9483398729,4.375999999999998,5,14.428045397,16.482,22.0221823821,21.551900000000003,None,None,None,None,6,None,None,None,None,None,None,None,None
144,1351007.598780,7223863.096450,38.095650,5708377.973991,-0.017782,-0.199923,3,7.41054140764,2.4130499999999984,11.2126835467,3.7750500000000002,15.217297767,2.530949999999997,17.8001231717,3.223950000000002,4,4.18319425271,5.325049999999997,15.0628688893,7.285049999999998,15.6939187005,2.8510500000000008,19.249095981,3.5769500000000036,5,3.26630819372,5.27805,18.2098002324,21.51905,None,None,None,None,6,None,None,None,None,None,None,None,None
145,1351008.599550,7223864.196920,38.069200,5708381.681637,-0.008524,-0.218218,3,7.82019599943,2.6163999999999987,10.15778,3.801499999999997,16.361857408,2.7793999999999954,18.1511103199,3.0523999999999987,4,8.40476680856,2.4384999999999977,14.1207890466,7.311499999999995,16.7946909129,2.8774999999999977,20.373082958,3.6034000000000006,5,3.75288000004,5.141500000000001,17.9120168935,21.509499999999996,None,None,None,None,6,None,None,None,None,None,None,None,None
146,1351009.650355,7223865.397430,38.055600,5665950.167878,0.032882,-0.202112,3,7.36086968015,2.4380000000000024,9.18576169451,3.815100000000001,None,None,None,None,4,7.3117574031,2.4521000000000015,11.7435420419,6.973100000000002,None,None,None,None,5,3.52546993152,5.095100000000002,20.0594784842,20.417100000000005,None,None,None,None,6,None,None,None,None,None,None,None,None
147,1351010.551045,7223866.447875,38.101100,5617534.664285,0.001709,-0.118994,3,7.3440241626,2.4026000000000067,15.0814311735,3.360600000000005,None,None,None,None,4,6.42849645055,2.4886000000000053,15.4004563473,6.802500000000002,18.7621450265,2.388600000000004,21.2061082275,5.484500000000004,5,14.4305649784,7.186600000000006,21.3812533076,18.955600000000004,None,None,None,None,6,None,None,None,None,None,None,None,None
148,1351011.501770,7223867.598370,38.103650,5714944.511667,-0.087894,-0.176411,3,8.32934687066,2.365949999999998,10.2407106199,3.131049999999995,None,None,None,None,4,6.45494999993,2.57705,13.4810514958,7.8380499999999955,19.6017871112,2.3860499999999973,22.0814189097,5.481949999999998,5,13.0465208395,8.130049999999997,21.4014114657,19.07195,9.76208475782,15.21405,9.86566916293,15.384049999999995,6,None,None,None,None,None,None,None,None
149,1351012.302390,7223868.398710,38.004150,5679596.072661,0.035276,-0.177484,3,9.13615818699,2.513549999999995,12.9695796249,2.9815499999999986,None,None,None,None,4,5.69753173193,2.6945499999999996,12.5994005699,7.9375499999999946,20.369541151,2.4855499999999964,22.8675300002,5.581449999999997,5,11.9536479308,7.616549999999997,20.5281814665,19.17145,10.5699325682,15.31355,10.6656797149,15.483549999999994,6,None,None,None,None,None,None,None,None
150,1351013.303155,7223869.649240,38.060650,5657779.549917,-0.032038,-0.149139,3,16.4960946238,2.4559499999999943,17.0166753125,2.570049999999995,None,None,None,None,4,4.55375972619,2.76605,11.5615606179,7.881049999999995,21.3832900362,2.4290499999999966,23.9010320174,5.524949999999997,5,10.3337996149,7.609949999999998,19.4680641301,19.11495,11.7752102244,15.427049999999994,11.7752102244,15.427049999999994,6,None,None,None,None,None,None,None,None
151,1351014.203845,7223870.599640,38.018700,5648223.667593,0.027000,-0.104749,3,15.6900258263,2.4978999999999942,15.6900258263,2.4978999999999942,None,None,None,None,4,7.91945780075,4.946999999999996,10.7255631755,7.922999999999995,22.339760972,2.4709999999999965,24.8665781883,5.566899999999997,5,9.18375434122,6.198999999999998,18.5739266155,19.1569,13.5230002664,8.798899999999996,13.5230002664,8.798899999999996,6,None,None,None,None,None,None,None,None
152,1351015.104535,7223871.750135,38.058150,5527697.719891,-0.013457,-0.131559,3,None,None,None,None,None,None,None,None,4,7.5559505999,2.4755500000000055,23.4684647871,6.801450000000003,23.3549732994,2.4315500000000014,25.8875310553,5.527450000000002,5,8.26858984613,6.159550000000003,17.750086669,19.117450000000005,14.3617890289,8.759450000000001,14.3617890289,8.759450000000001,6,None,None,None,None,None,None,None,None
153,1351016.155340,7223873.050690,38.035650,5662405.403726,-0.031694,-0.139729,3,None,None,None,None,None,None,None,None,4,7.51923893083,3.504950000000001,22.4466831934,6.8239500000000035,25.0718363316,2.518950000000004,27.7756169573,5.500950000000003,5,7.55376695375,7.651949999999999,12.1267277613,18.969050000000003,15.4546923203,8.781950000000002,15.4546923203,8.781950000000002,6,None,None,None,None,None,None,None,None
154,1351017.056030,7223874.001090,37.994150,5771241.508911,-0.019308,-0.187850,3,None,None,None,None,None,None,None,None,4,7.40634566779,5.091550000000005,21.6188131197,6.865450000000003,26.4942528529,2.530450000000002,28.6171794894,5.024450000000002,5,6.93132960148,9.59355,18.623935551,18.905450000000002,16.4472306192,8.823450000000001,16.4472306192,8.823450000000001,6,None,None,None,None,None,None,None,None
155,1351018.156875,7223875.201605,37.962700,5576060.060119,0.028226,-0.152643,3,None,None,None,None,None,None,None,None,4,8.4088158156,5.524899999999995,19.1658894871,6.395999999999994,28.2781777661,2.508899999999997,30.2627346059,4.554899999999996,5,5.90791413991,7.296999999999997,17.6057507523,18.936899999999994,15.3700540893,6.543899999999994,15.9645574835,6.704899999999995,6,None,None,None,None,None,None,None,None
156,1351019.057565,7223876.452135,38.006200,5524288.102439,-0.014896,-0.155252,3,None,None,None,None,None,None,None,None,4,11.0683899864,5.187399999999997,11.2086966328,5.445500000000003,29.7281684608,2.4784000000000006,31.3415695896,4.296399999999998,5,6.05129190458,7.282400000000003,16.8506464657,18.4024,16.1403510202,6.500399999999999,16.7398064693,6.6614,6,None,None,None,None,None,None,None,None
157,1351019.908215,7223877.402540,37.987200,5723406.735797,-0.018351,-0.178541,3,None,None,None,None,None,None,None,None,4,10.4061365381,5.464500000000008,10.4061365381,5.464500000000008,31.1858787363,2.700400000000002,31.8935271425,3.588400000000007,5,6.96179745989,14.832500000000003,10.5057573704,18.111500000000007,16.962995,6.5194000000000045,17.5634550001,6.680400000000006,6,None,None,None,None,None,None,None,None
158,1351020.858940,7223878.452985,37.961200,5695611.385086,0.000344,-0.121921,3,None,None,None,None,None,None,None,None,4,12.0550636463,3.409400000000005,19.81575823,5.393500000000003,None,None,None,None,5,6.54811938631,11.9775,12.1843635428,17.722500000000004,17.9338920727,6.614400000000003,18.5439557748,6.706400000000002,6,None,None,None,None,None,None,None,None
159,1351021.809670,7223879.553455,37.961700,5582036.927166,0.007494,-0.118823,3,None,None,None,None,None,None,None,None,4,11.0585931478,3.4089000000000027,18.8883858694,5.393000000000001,None,None,None,None,5,6.07959078271,6.6509,11.0539954061,16.9039,18.9650528869,6.613900000000001,19.5833898151,6.7059,6,None,None,None,None,None,None,None,None
160,1351022.710360,7223880.703940,37.972650,5508392.066260,-0.018937,-0.110052,3,None,None,None,None,None,None,None,None,4,9.00201212782,3.469050000000003,18.0862038971,5.382050000000007,None,None,None,None,5,6.40506961987,12.295050000000003,9.32228044114,16.133050000000004,None,None,None,None,6,None,None,None,None,None,None,None,None
161,1351023.661090,7223881.904455,37.943650,5553447.915281,0.018761,-0.205010,3,None,None,None,None,None,None,None,None,4,7.81623079175,3.5410499999999985,10.2391474874,5.64405,None,None,None,None,5,7.30833943964,8.930050000000001,9.6406388943,13.19305,None,None,None,None,6,None,None,None,None,None,None,None,None
162,1351024.611820,7223883.054945,37.971650,5624535.376624,-0.011690,-0.151952,3,None,None,None,None,None,None,None,None,4,6.8598108628,2.7780499999999932,9.26370966665,5.616049999999994,None,None,None,None,5,7.50404772343,8.019049999999993,23.2131196512,12.380049999999997,None,None,None,None,6,None,None,None,None,None,None,None,None
163,1351025.562550,7223884.155410,37.954650,5574891.152266,-0.008232,-0.121322,3,None,None,None,None,None,None,None,None,4,6.34931976141,2.5960500000000053,9.25597265904,5.539950000000005,19.0364063598,2.6050500000000056,19.1358388665,2.6230500000000063,5,8.51842435827,6.416050000000006,22.3630048709,12.397050000000007,None,None,None,None,6,None,None,None,None,None,None,None,None
164,1351026.413200,7223885.255880,37.943200,5467809.162983,0.005235,-0.171467,3,None,None,None,None,None,None,None,None,4,7.26400412553,3.0354000000000028,23.0701951147,5.293500000000002,19.7930442259,2.616500000000002,19.8929739067,2.6345000000000027,5,9.41594794011,7.537400000000005,21.4701046167,12.091500000000003,None,None,None,None,6,None,None,None,None,None,None,None,None
165,1351027.564080,7223886.756520,37.953100,5569538.184554,-0.011593,-0.137426,3,None,None,None,None,None,None,None,None,4,6.94593478863,2.700499999999998,10.1848139573,5.770499999999998,20.9208743124,2.6066000000000003,21.020921251,2.624600000000001,5,10.0854987041,5.912500000000001,21.8171041653,11.337600000000002,None,None,None,None,6,None,None,None,None,None,None,None,None
166,1351028.264620,7223887.506840,37.941200,5561655.890669,-0.020099,-0.164221,3,None,None,None,None,None,None,None,None,4,6.6533722065,2.6004999999999967,9.89336559019,5.859400000000001,21.130262483,2.8314999999999984,21.130262483,2.8314999999999984,5,9.26124235085,6.162399999999998,21.7112062639,12.554499999999997,None,None,None,None,6,None,None,None,None,None,None,None,None
167,1351029.365465,7223888.957455,37.904600,5541294.727692,0.029637,-0.207994,3,None,None,None,None,None,None,None,None,4,7.64274469896,3.610999999999997,8.7079581378,5.896000000000001,22.0714146963,2.8680999999999983,22.0714146963,2.8680999999999983,5,8.1186966346,6.198999999999998,19.5950461862,14.153099999999995,None,None,None,None,6,None,None,None,None,None,None,None,None
168,1351030.316195,7223890.057925,37.947700,5660068.317319,-0.018222,-0.143453,3,None,None,None,None,None,None,None,None,4,7.49336437453,3.569899999999997,9.62631215708,5.813999999999993,22.9720167806,2.8249999999999957,22.9720167806,2.8249999999999957,5,9.11764806788,5.9169999999999945,18.688415802,14.699999999999996,None,None,None,None,6,None,None,None,None,None,None,None,None
169,1351031.266920,7223891.158395,37.921200,5560095.094567,0.009995,-0.151264,3,None,None,None,None,None,None,None,None,4,7.34403015834,4.320499999999996,8.60673532369,5.840499999999992,23.9271679802,2.8514999999999944,23.9271679802,2.8514999999999944,5,7.44358252135,6.14739999999999,17.1832204433,14.831499999999991,None,None,None,None,6,None,None,None,None,None,None,None,None
170,1351032.017495,7223892.158820,37.933700,5409748.320610,-0.003599,-0.128596,3,None,None,None,None,None,None,None,None,4,7.09518990696,5.716999999999999,7.91329582709,5.827999999999996,24.7240709509,2.8389999999999986,24.7240709509,2.8389999999999986,5,6.65528297371,5.925899999999999,18.0310520731,16.653,None,None,None,None,6,None,None,None,None,None,None,None,None
171,1351033.018260,7223893.509390,37.927650,5636972.238646,-0.061481,-0.144082,3,None,None,None,None,None,None,None,None,4,6.85816947667,5.120950000000001,24.0955301977,5.836950000000002,25.2275354194,3.1679499999999976,25.2275354194,3.1679499999999976,5,6.60369830587,6.091949999999997,17.0480453874,16.75305,None,None,None,None,6,None,None,None,None,None,None,None,None
172,1351034.019030,7223894.509820,37.840650,5569442.120538,0.020427,-0.166789,3,None,None,None,None,None,None,None,None,4,6.3057863949,5.317049999999995,22.9829932756,5.923949999999998,26.0998367668,3.254949999999994,26.2095415552,3.2659499999999966,5,9.03695553345,5.505049999999997,15.9775845065,16.840049999999998,None,None,None,None,6,None,None,None,None,None,None,None,None
173,1351035.019795,7223895.960435,37.876650,5465789.143444,0.003175,-0.200933,3,None,None,None,None,None,None,None,None,4,7.41678069756,3.064950000000003,21.883283457,5.887950000000004,26.9951923367,3.2189499999999995,27.0996138838,3.2299500000000023,5,8.90763213188,11.628050000000002,14.9802672721,16.804050000000004,None,None,None,None,6,None,None,None,None,None,None,None,None
174,1351035.870450,7223896.910840,37.880700,5540600.338205,0.008031,-0.177387,3,None,None,None,None,None,None,None,None,4,7.36086471801,2.890900000000002,21.016338102,5.883900000000004,27.8220395109,3.2149,27.9230130174,3.225900000000003,5,8.42130889605,6.282900000000005,14.2129309919,16.800000000000004,None,None,None,None,6,None,None,None,None,None,None,None,None
175,1351036.871215,7223898.261415,37.894200,5469718.187039,0.017756,-0.189423,3,None,None,None,None,None,None,None,None,4,7.46641090964,3.8064999999999927,20.0678329434,5.8703999999999965,28.8412208208,3.2023999999999972,28.9412346484,3.2123999999999953,5,8.27324290699,6.529399999999995,12.6145254741,16.591499999999996,None,None,None,None,6,None,None,None,None,None,None,None,None
176,1351037.721865,7223899.311865,37.918200,5476096.135437,-0.002097,-0.132435,3,22.2966386933,2.7665000000000006,22.2966386933,2.7665000000000006,None,None,None,None,4,7.16666628325,2.602400000000003,15.3796096805,6.163400000000003,29.7470160215,3.1784000000000034,29.8468469495,3.1884000000000015,5,8.42855561467,9.069499999999998,11.8421324145,16.567500000000003,None,None,None,None,6,None,None,None,None,None,None,None,None
177,1351038.572520,7223900.462350,37.915200,5499937.923971,-0.012764,-0.146023,3,21.3529798846,2.7695000000000007,21.3529798846,2.7695000000000007,None,None,None,None,4,7.03548576233,2.6464,13.0280614589,6.1935,30.6960715563,3.1814000000000036,30.7955903782,3.1914000000000016,5,9.15643734661,6.1614,10.4952312431,15.018500000000003,None,None,None,None,6,None,None,None,None,None,None,None,None
178,1351039.523245,7223901.612840,37.896150,5482362.236989,0.015549,-0.169529,3,12.2515656827,2.70955,20.3658507069,2.7885500000000008,None,None,None,None,4,7.67935993158,2.5765500000000046,11.8797439839,6.258450000000003,31.780440125,3.2004500000000036,31.8795584882,3.2104500000000016,5,10.0297417241,5.67445,12.3634518736,12.948550000000004,None,None,None,None,6,None,None,None,None,None,None,None,None
179,1351040.473975,7223902.913395,37.921200,5553443.521150,-0.014469,-0.133563,3,11.2103707214,2.684499999999993,11.6930795548,3.122499999999995,None,None,None,None,4,8.05660541335,2.562499999999993,10.9248576591,6.233399999999996,None,None,None,None,5,10.1787889875,6.273499999999991,11.4077959962,9.707399999999993,None,None,None,None,6,None,None,None,None,None,None,None,None
180,1351041.424700,7223903.963845,37.900700,5517902.822145,-0.019375,-0.113070,3,10.1785831655,2.931899999999999,10.6639199767,3.1430000000000007,None,None,None,None,4,8.01266477976,2.610900000000001,11.0539967182,5.873899999999999,None,None,None,None,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
181,1351042.375430,7223905.314420,37.868700,5411284.212669,0.005844,-0.207580,3,9.23365441912,2.9639000000000024,9.75885503218,3.1750000000000043,None,None,None,None,4,7.01179626431,2.6388999999999996,8.71184139578,3.576900000000002,21.7112062639,2.678900000000006,21.8239155022,2.7279000000000053,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
182,1351043.326155,7223906.514925,37.877650,5477915.431007,-0.011194,-0.196041,3,10.2578650001,2.6090500000000034,10.2578650001,2.6090500000000034,None,None,None,None,4,6.80243048455,2.7059500000000014,7.7086389956,3.470950000000002,22.531493856,2.669950000000007,22.6390173562,2.7189500000000066,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
183,1351044.076730,7223907.515355,37.863650,5423136.264948,0.004664,-0.213098,3,9.55978102929,2.623049999999999,9.55978102929,2.623049999999999,None,None,None,None,4,7.36087525428,2.6390499999999975,9.16176483573,3.0779500000000013,23.2283487482,2.683950000000003,23.3315908391,2.7329500000000024,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
184,1351044.977425,7223908.715860,37.870650,5483358.497608,-0.001217,-0.188772,3,None,None,None,None,None,None,None,None,4,None,None,None,None,24.1236715437,2.676950000000005,24.2218608353,2.7259500000000045,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
