Point,North,East,Elev,Description,Hz Prec,Vt Prec,Solution,PDOP,Sats,Start Date,Start Time,End Date,End Time,Duration
996,2266903.862,1574115.340,137.186,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:22.0,13/04/2017,08:17:22.0,0.0
997,2266904.143,1574115.539,137.201,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:23.0,13/04/2017,08:17:23.0,0.0
998,2266904.421,1574115.752,137.179,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:24.0,13/04/2017,08:17:24.0,0.0
999,2266904.693,1574115.971,137.200,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:25.0,13/04/2017,08:17:25.0,0.0
1000,2266904.963,1574116.192,137.187,Topo Continu,0.007,0.014,NetworkFix,1.5,12,13/04/2017,08:17:26.0,13/04/2017,08:17:26.0,0.0
1001,2266905.233,1574116.424,137.188,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:27.0,13/04/2017,08:17:27.0,0.0
1002,2266905.500,1574116.653,137.202,Topo Continu,0.006,0.010,NetworkFix,1.5,12,13/04/2017,08:17:28.0,13/04/2017,08:17:28.0,0.0
1003,2266905.717,1574116.829,137.198,Topo Continu,0.006,0.012,NetworkFix,1.5,12,13/04/2017,08:17:28.0,13/04/2017,08:17:28.0,0.0
1004,2266905.990,1574117.043,137.204,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:29.0,13/04/2017,08:17:29.0,0.0
1005,2266906.257,1574117.239,137.200,Topo Continu,0.006,0.010,NetworkFix,1.5,12,13/04/2017,08:17:30.0,13/04/2017,08:17:30.0,0.0
1006,2266906.509,1574117.431,137.201,Topo Continu,0.006,0.010,NetworkFix,1.5,12,13/04/2017,08:17:31.0,13/04/2017,08:17:31.0,0.0
1007,2266906.990,1574117.838,137.196,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:33.0,13/04/2017,08:17:33.0,0.0
1008,2266907.231,1574118.071,137.189,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:34.0,13/04/2017,08:17:34.0,0.0
1009,2266907.471,1574118.322,137.203,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:35.0,13/04/2017,08:17:35.0,0.0
1010,2266907.752,1574118.644,137.216,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:37.0,13/04/2017,08:17:37.0,0.0
1011,2266907.980,1574118.922,137.196,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:38.0,13/04/2017,08:17:38.0,0.0
1012,2266908.200,1574119.189,137.192,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:39.0,13/04/2017,08:17:39.0,0.0
1013,2266908.428,1574119.442,137.189,Topo Continu,0.006,0.013,NetworkFix,1.5,12,13/04/2017,08:17:40.0,13/04/2017,08:17:40.0,0.0
1014,2266908.627,1574119.623,137.209,Topo Continu,0.006,0.010,NetworkFix,1.5,12,13/04/2017,08:17:40.0,13/04/2017,08:17:40.0,0.0
1015,2266908.944,1574119.854,137.209,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:42.0,13/04/2017,08:17:42.0,0.0
1016,2266909.175,1574119.988,137.207,Topo Continu,0.006,0.012,NetworkFix,1.5,12,13/04/2017,08:17:42.0,13/04/2017,08:17:42.0,0.0
1017,2266909.544,1574120.145,137.206,Topo Continu,0.006,0.012,NetworkFix,1.5,12,13/04/2017,08:17:44.0,13/04/2017,08:17:44.0,0.0
1018,2266909.846,1574120.255,137.199,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:45.0,13/04/2017,08:17:45.0,0.0
1019,2266910.160,1574120.346,137.200,Topo Continu,0.006,0.012,NetworkFix,1.5,12,13/04/2017,08:17:46.0,13/04/2017,08:17:46.0,0.0
1020,2266910.419,1574120.408,137.201,Topo Continu,0.006,0.010,NetworkFix,1.5,12,13/04/2017,08:17:46.0,13/04/2017,08:17:46.0,0.0
1021,2266910.818,1574120.479,137.198,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:48.0,13/04/2017,08:17:48.0,0.0
1022,2266911.162,1574120.516,137.199,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:49.0,13/04/2017,08:17:49.0,0.0
1023,2266911.504,1574120.525,137.198,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:50.0,13/04/2017,08:17:50.0,0.0
1024,2266911.834,1574120.521,137.191,Topo Continu,0.006,0.010,NetworkFix,1.5,12,13/04/2017,08:17:51.0,13/04/2017,08:17:51.0,0.0
1025,2266912.166,1574120.509,137.189,Topo Continu,0.006,0.010,NetworkFix,1.5,12,13/04/2017,08:17:52.0,13/04/2017,08:17:52.0,0.0
1026,2266912.489,1574120.483,137.193,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:53.0,13/04/2017,08:17:53.0,0.0
1027,2266912.812,1574120.456,137.194,Topo Continu,0.008,0.014,NetworkFix,1.5,12,13/04/2017,08:17:54.0,13/04/2017,08:17:54.0,0.0
1028,2266913.147,1574120.425,137.190,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:55.0,13/04/2017,08:17:55.0,0.0
1029,2266913.481,1574120.390,137.196,Topo Continu,0.006,0.012,NetworkFix,1.5,12,13/04/2017,08:17:56.0,13/04/2017,08:17:56.0,0.0
1030,2266913.747,1574120.363,137.201,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:17:56.0,13/04/2017,08:17:56.0,0.0
1031,2266914.080,1574120.333,137.202,Topo Continu,0.006,0.012,NetworkFix,1.5,12,13/04/2017,08:17:57.0,13/04/2017,08:17:57.0,0.0
1032,2266914.758,1574120.259,137.184,Topo Continu,0.006,0.012,NetworkFix,1.5,12,13/04/2017,08:17:59.0,13/04/2017,08:17:59.0,0.0
1033,2266915.059,1574120.233,137.207,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:18:00.0,13/04/2017,08:18:00.0,0.0
1034,2266915.404,1574120.217,137.185,Topo Continu,0.006,0.011,NetworkFix,1.5,13,13/04/2017,08:18:02.0,13/04/2017,08:18:02.0,0.0
1035,2266915.659,1574120.227,137.196,Topo Continu,0.006,0.010,NetworkFix,1.5,13,13/04/2017,08:18:03.0,13/04/2017,08:18:03.0,0.0
1036,2266915.940,1574120.265,137.196,Topo Continu,0.006,0.010,NetworkFix,1.5,13,13/04/2017,08:18:04.0,13/04/2017,08:18:04.0,0.0
1037,2266916.241,1574120.333,137.218,Topo Continu,0.006,0.010,NetworkFix,1.5,13,13/04/2017,08:18:05.0,13/04/2017,08:18:05.0,0.0
1038,2266916.492,1574120.395,137.199,Topo Continu,0.006,0.009,NetworkFix,1.5,13,13/04/2017,08:18:05.0,13/04/2017,08:18:05.0,0.0
1039,2266916.870,1574120.496,137.184,Topo Continu,0.006,0.012,NetworkFix,1.5,13,13/04/2017,08:18:07.0,13/04/2017,08:18:07.0,0.0
1040,2266917.171,1574120.578,137.201,Topo Continu,0.006,0.012,NetworkFix,1.5,10,13/04/2017,08:18:08.0,13/04/2017,08:18:08.0,0.0
1041,2266917.461,1574120.665,137.192,Topo Continu,0.006,0.010,NetworkFix,1.5,13,13/04/2017,08:18:09.0,13/04/2017,08:18:09.0,0.0
1042,2266917.755,1574120.759,137.196,Topo Continu,0.006,0.011,NetworkFix,1.5,13,13/04/2017,08:18:10.0,13/04/2017,08:18:10.0,0.0
1043,2266918.037,1574120.854,137.203,Topo Continu,0.006,0.011,NetworkFix,1.5,13,13/04/2017,08:18:11.0,13/04/2017,08:18:11.0,0.0
1044,2266918.315,1574120.964,137.195,Topo Continu,0.006,0.011,NetworkFix,1.5,13,13/04/2017,08:18:12.0,13/04/2017,08:18:12.0,0.0
1045,2266918.597,1574121.099,137.195,Topo Continu,0.006,0.011,NetworkFix,1.5,13,13/04/2017,08:18:13.0,13/04/2017,08:18:13.0,0.0
1046,2266918.882,1574121.249,137.195,Topo Continu,0.006,0.010,NetworkFix,1.5,13,13/04/2017,08:18:14.0,13/04/2017,08:18:14.0,0.0
1047,2266919.119,1574121.383,137.199,Topo Continu,0.006,0.011,NetworkFix,1.5,13,13/04/2017,08:18:14.0,13/04/2017,08:18:14.0,0.0
1048,2266919.417,1574121.556,137.199,Topo Continu,0.008,0.013,NetworkFix,1.5,13,13/04/2017,08:18:15.0,13/04/2017,08:18:15.0,0.0
1049,2266919.728,1574121.720,137.210,Topo Continu,0.008,0.014,NetworkFix,1.5,13,13/04/2017,08:18:16.0,13/04/2017,08:18:16.0,0.0
1050,2266920.050,1574121.867,137.194,Topo Continu,0.006,0.011,NetworkFix,1.5,13,13/04/2017,08:18:17.0,13/04/2017,08:18:17.0,0.0
1051,2266920.374,1574121.994,137.190,Topo Continu,0.008,0.014,NetworkFix,1.5,13,13/04/2017,08:18:18.0,13/04/2017,08:18:18.0,0.0
1052,2266920.692,1574122.101,137.202,Topo Continu,0.006,0.011,NetworkFix,1.5,13,13/04/2017,08:18:19.0,13/04/2017,08:18:19.0,0.0
1053,2266921.056,1574122.205,137.198,Topo Continu,0.007,0.012,NetworkFix,1.5,13,13/04/2017,08:18:21.0,13/04/2017,08:18:21.0,0.0
1054,2266921.318,1574122.279,137.205,Topo Continu,0.006,0.011,NetworkFix,1.5,13,13/04/2017,08:18:22.0,13/04/2017,08:18:22.0,0.0
1055,2266921.573,1574122.353,137.206,Topo Continu,0.006,0.010,NetworkFix,1.5,13,13/04/2017,08:18:23.0,13/04/2017,08:18:23.0,0.0
1056,2266921.814,1574122.437,137.199,Topo Continu,0.006,0.010,NetworkFix,1.5,13,13/04/2017,08:18:24.0,13/04/2017,08:18:24.0,0.0
1057,2266922.048,1574122.531,137.204,Topo Continu,0.006,0.010,NetworkFix,1.5,13,13/04/2017,08:18:25.0,13/04/2017,08:18:25.0,0.0
1058,2266922.286,1574122.647,137.198,Topo Continu,0.006,0.010,NetworkFix,1.5,13,13/04/2017,08:18:26.0,13/04/2017,08:18:26.0,0.0
1059,2266922.516,1574122.792,137.216,Topo Continu,0.006,0.009,NetworkFix,1.5,13,13/04/2017,08:18:27.0,13/04/2017,08:18:27.0,0.0
1060,2266922.691,1574122.924,137.213,Topo Continu,0.008,0.013,NetworkFix,1.5,13,13/04/2017,08:18:27.0,13/04/2017,08:18:27.0,0.0
1061,2266922.901,1574123.105,137.205,Topo Continu,0.009,0.015,NetworkFix,1.5,10,13/04/2017,08:18:28.0,13/04/2017,08:18:28.0,0.0
1062,2266923.111,1574123.304,137.203,Topo Continu,0.006,0.010,NetworkFix,1.5,13,13/04/2017,08:18:29.0,13/04/2017,08:18:29.0,0.0
1063,2266923.323,1574123.516,137.216,Topo Continu,0.006,0.011,NetworkFix,1.5,13,13/04/2017,08:18:30.0,13/04/2017,08:18:30.0,0.0
1064,2266923.830,1574124.027,137.189,Topo Continu,0.006,0.011,NetworkFix,1.5,13,13/04/2017,08:18:33.0,13/04/2017,08:18:33.0,0.0
1065,2266924.082,1574124.250,137.202,Topo Continu,0.006,0.012,NetworkFix,1.5,13,13/04/2017,08:18:34.0,13/04/2017,08:18:34.0,0.0
1066,2266924.331,1574124.453,137.196,Topo Continu,0.006,0.012,NetworkFix,1.5,13,13/04/2017,08:18:35.0,13/04/2017,08:18:35.0,0.0
1067,2266924.533,1574124.604,137.208,Topo Continu,0.008,0.015,NetworkFix,1.5,13,13/04/2017,08:18:35.0,13/04/2017,08:18:35.0,0.0
1068,2266924.828,1574124.806,137.207,Topo Continu,0.008,0.014,NetworkFix,1.5,13,13/04/2017,08:18:37.0,13/04/2017,08:18:37.0,0.0
1069,2266925.076,1574124.958,137.201,Topo Continu,0.008,0.015,NetworkFix,1.5,13,13/04/2017,08:18:38.0,13/04/2017,08:18:38.0,0.0
1070,2266925.318,1574125.096,137.212,Topo Continu,0.008,0.013,NetworkFix,1.5,13,13/04/2017,08:18:39.0,13/04/2017,08:18:39.0,0.0
1071,2266925.515,1574125.204,137.209,Topo Continu,0.006,0.011,NetworkFix,1.5,13,13/04/2017,08:18:39.0,13/04/2017,08:18:39.0,0.0
1072,2266925.828,1574125.372,137.208,Topo Continu,0.007,0.013,NetworkFix,1.5,13,13/04/2017,08:18:41.0,13/04/2017,08:18:41.0,0.0
1073,2266926.085,1574125.506,137.201,Topo Continu,0.008,0.015,NetworkFix,1.5,12,13/04/2017,08:18:42.0,13/04/2017,08:18:42.0,0.0
1074,2266926.285,1574125.613,137.204,Topo Continu,0.008,0.016,NetworkFix,1.5,12,13/04/2017,08:18:42.0,13/04/2017,08:18:42.0,0.0
1075,2266926.531,1574125.747,137.199,Topo Continu,0.006,0.013,NetworkFix,1.5,12,13/04/2017,08:18:43.0,13/04/2017,08:18:43.0,0.0
1076,2266926.816,1574125.916,137.201,Topo Continu,0.006,0.013,NetworkFix,1.5,12,13/04/2017,08:18:45.0,13/04/2017,08:18:45.0,0.0
1077,2266927.061,1574126.064,137.199,Topo Continu,0.007,0.014,NetworkFix,1.5,12,13/04/2017,08:18:46.0,13/04/2017,08:18:46.0,0.0
1078,2266927.289,1574126.217,137.202,Topo Continu,0.007,0.014,NetworkFix,1.5,12,13/04/2017,08:18:47.0,13/04/2017,08:18:47.0,0.0
1079,2266927.466,1574126.346,137.203,Topo Continu,0.006,0.012,NetworkFix,1.5,12,13/04/2017,08:18:47.0,13/04/2017,08:18:47.0,0.0
1080,2266927.678,1574126.513,137.195,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:18:48.0,13/04/2017,08:18:48.0,0.0
1081,2266927.886,1574126.694,137.197,Topo Continu,0.007,0.013,NetworkFix,1.5,12,13/04/2017,08:18:49.0,13/04/2017,08:18:49.0,0.0
1082,2266928.103,1574126.883,137.203,Topo Continu,0.006,0.011,NetworkFix,1.5,12,13/04/2017,08:18:50.0,13/04/2017,08:18:50.0,0.0
1083,2266928.317,1574127.079,137.213,Topo Continu,0.006,0.012,NetworkFix,1.5,12,13/04/2017,08:18:51.0,13/04/2017,08:18:51.0,0.0
1084,2266928.773,1574127.471,137.207,Topo Continu,0.008,0.016,NetworkFix,1.5,12,13/04/2017,08:18:53.0,13/04/2017,08:18:53.0,0.0
1085,2266929.006,1574127.660,137.188,Topo Continu,0.009,0.016,NetworkFix,1.5,10,13/04/2017,08:18:54.0,13/04/2017,08:18:54.0,0.0
1086,2266929.235,1574127.852,137.210,Topo Continu,0.008,0.014,NetworkFix,1.5,10,13/04/2017,08:18:55.0,13/04/2017,08:18:55.0,0.0
1087,2266929.512,1574128.071,137.169,Topo Continu,0.008,0.015,NetworkFix,1.5,10,13/04/2017,08:18:57.0,13/04/2017,08:18:57.0,0.0
1088,2266929.728,1574128.257,137.188,Topo Continu,0.007,0.015,NetworkFix,1.5,10,13/04/2017,08:18:58.0,13/04/2017,08:18:58.0,0.0
1089,2266929.933,1574128.448,137.192,Topo Continu,0.007,0.015,NetworkFix,1.5,10,13/04/2017,08:18:59.0,13/04/2017,08:18:59.0,0.0
1090,2266930.138,1574128.647,137.204,Topo Continu,0.009,0.017,NetworkFix,1.5,10,13/04/2017,08:19:00.0,13/04/2017,08:19:00.0,0.0
1091,2266930.334,1574128.853,137.188,Topo Continu,0.006,0.012,NetworkFix,1.5,10,13/04/2017,08:19:01.0,13/04/2017,08:19:01.0,0.0
1092,2266930.517,1574129.070,137.203,Topo Continu,0.006,0.013,NetworkFix,1.5,10,13/04/2017,08:19:02.0,13/04/2017,08:19:02.0,0.0
1093,2266930.653,1574129.252,137.205,Topo Continu,0.008,0.016,NetworkFix,1.5,10,13/04/2017,08:19:02.0,13/04/2017,08:19:02.0,0.0
1094,2266930.812,1574129.480,137.201,Topo Continu,0.011,0.025,NetworkFix,1.5,10,13/04/2017,08:19:03.0,13/04/2017,08:19:03.0,0.0
1095,2266930.973,1574129.726,137.193,Topo Continu,0.008,0.016,NetworkFix,1.5,10,13/04/2017,08:19:04.0,13/04/2017,08:19:04.0,0.0
1096,2266931.139,1574130.005,137.206,Topo Continu,0.013,0.026,NetworkFix,1.5,10,13/04/2017,08:19:05.0,13/04/2017,08:19:05.0,0.0
1097,2266931.326,1574130.293,137.194,Topo Continu,0.014,0.031,NetworkFix,1.5,10,13/04/2017,08:19:06.0,13/04/2017,08:19:06.0,0.0
1098,2266931.555,1574130.643,137.220,Topo Continu,0.011,0.023,NetworkFix,1.5,10,13/04/2017,08:19:08.0,13/04/2017,08:19:08.0,0.0
1099,2266931.758,1574130.913,137.230,Topo Continu,0.011,0.025,NetworkFix,1.5,10,13/04/2017,08:19:09.0,13/04/2017,08:19:09.0,0.0
1100,2266931.970,1574131.158,137.208,Topo Continu,0.011,0.024,NetworkFix,1.5,11,13/04/2017,08:19:10.0,13/04/2017,08:19:10.0,0.0
1101,2266932.155,1574131.342,137.243,Topo Continu,0.014,0.028,NetworkFix,1.5,12,13/04/2017,08:19:10.0,13/04/2017,08:19:10.0,0.0
1102,2266932.433,1574131.584,137.218,Topo Continu,0.013,0.026,NetworkFix,1.5,12,13/04/2017,08:19:12.0,13/04/2017,08:19:12.0,0.0
1103,2266932.678,1574131.760,137.219,Topo Continu,0.016,0.035,NetworkFix,1.5,12,13/04/2017,08:19:13.0,13/04/2017,08:19:13.0,0.0
1104,2266932.963,1574131.917,137.191,Topo Continu,0.017,0.036,NetworkFix,1.5,11,13/04/2017,08:19:14.0,13/04/2017,08:19:14.0,0.0
1105,2266933.190,1574132.023,137.166,Topo Continu,0.018,0.039,NetworkFix,1.5,11,13/04/2017,08:19:14.0,13/04/2017,08:19:14.0,0.0
1106,2266933.487,1574132.136,137.193,Topo Continu,0.013,0.027,NetworkFix,1.5,11,13/04/2017,08:19:15.0,13/04/2017,08:19:15.0,0.0
1107,2266933.771,1574132.216,137.215,Topo Continu,0.013,0.025,NetworkFix,1.5,10,13/04/2017,08:19:16.0,13/04/2017,08:19:16.0,0.0
1108,2266934.348,1574132.357,137.256,Topo Continu,0.015,0.027,NetworkFix,1.5,10,13/04/2017,08:19:18.0,13/04/2017,08:19:18.0,0.0
1109,2266934.741,1574132.428,137.225,Topo Continu,0.014,0.023,NetworkFix,1.5,10,13/04/2017,08:19:20.0,13/04/2017,08:19:20.0,0.0
1110,2266934.985,1574132.475,137.202,Topo Continu,0.019,0.035,NetworkFix,1.5,10,13/04/2017,08:19:20.0,13/04/2017,08:19:20.0,0.0
1111,2266935.353,1574132.518,137.226,Topo Continu,0.029,0.052,NetworkFix,1.5,10,13/04/2017,08:19:22.0,13/04/2017,08:19:22.0,0.0
1112,2266935.684,1574132.555,137.234,Topo Continu,0.017,0.030,NetworkFix,1.5,10,13/04/2017,08:19:23.0,13/04/2017,08:19:23.0,0.0
1113,2266935.973,1574132.585,137.262,Topo Continu,0.024,0.041,NetworkFix,1.5,10,13/04/2017,08:19:24.0,13/04/2017,08:19:24.0,0.0
1114,2266936.301,1574132.620,137.254,Topo Continu,0.016,0.029,NetworkFix,1.5,10,13/04/2017,08:19:25.0,13/04/2017,08:19:25.0,0.0
1115,2266936.527,1574132.623,137.284,Topo Continu,0.014,0.024,NetworkFix,1.5,10,13/04/2017,08:19:25.0,13/04/2017,08:19:25.0,0.0
1116,2266936.762,1574132.619,137.397,Topo Continu,0.032,0.042,NetworkFix,1.5,10,13/04/2017,08:19:27.0,13/04/2017,08:19:27.0,0.0
1117,2266937.042,1574132.735,137.253,Topo Continu,0.033,0.045,NetworkFix,1.5,10,13/04/2017,08:19:28.0,13/04/2017,08:19:28.0,0.0
1118,2266937.210,1574132.773,137.323,Topo Continu,0.032,0.044,NetworkFix,1.5,10,13/04/2017,08:19:29.0,13/04/2017,08:19:29.0,0.0
1119,2266937.339,1574132.829,137.355,Topo Continu,0.038,0.052,NetworkFix,1.5,10,13/04/2017,08:19:29.0,13/04/2017,08:19:29.0,0.0
1120,2266935.234,1574128.973,137.203,Topo Continu,0.015,0.028,NetworkFix,1.7,10,13/04/2017,08:20:06.0,13/04/2017,08:20:06.0,0.0
1121,2266935.189,1574128.657,137.191,Topo Continu,0.017,0.031,NetworkFix,1.7,10,13/04/2017,08:20:08.0,13/04/2017,08:20:08.0,0.0
1122,2266935.164,1574128.406,137.189,Topo Continu,0.017,0.032,NetworkFix,1.7,10,13/04/2017,08:20:09.0,13/04/2017,08:20:09.0,0.0
1123,2266935.122,1574128.239,137.184,Topo Continu,0.009,0.016,NetworkFix,1.7,10,13/04/2017,08:20:09.0,13/04/2017,08:20:09.0,0.0
1124,2266935.076,1574128.064,137.179,Topo Continu,0.009,0.017,NetworkFix,1.7,10,13/04/2017,08:20:10.0,13/04/2017,08:20:10.0,0.0
1125,2266935.013,1574127.879,137.173,Topo Continu,0.014,0.029,NetworkFix,1.7,10,13/04/2017,08:20:12.0,13/04/2017,08:20:12.0,0.0
1126,2266934.967,1574127.738,137.180,Topo Continu,0.016,0.030,NetworkFix,1.7,10,13/04/2017,08:20:13.0,13/04/2017,08:20:13.0,0.0
1127,2266934.900,1574127.644,137.213,Topo Continu,0.019,0.035,NetworkFix,1.7,10,13/04/2017,08:20:13.0,13/04/2017,08:20:13.0,0.0
1128,2266934.854,1574127.523,137.219,Topo Continu,0.013,0.023,NetworkFix,1.7,10,13/04/2017,08:20:14.0,13/04/2017,08:20:14.0,0.0
1129,2266934.754,1574127.359,137.225,Topo Continu,0.016,0.030,NetworkFix,1.7,10,13/04/2017,08:20:15.0,13/04/2017,08:20:15.0,0.0
1130,2266934.333,1574126.926,137.201,Topo Continu,0.013,0.024,NetworkFix,1.7,10,13/04/2017,08:20:18.0,13/04/2017,08:20:18.0,0.0
1131,2266934.074,1574126.770,137.191,Topo Continu,0.013,0.023,NetworkFix,1.7,10,13/04/2017,08:20:19.0,13/04/2017,08:20:19.0,0.0
1132,2266933.796,1574126.628,137.208,Topo Continu,0.022,0.041,NetworkFix,1.7,10,13/04/2017,08:20:20.0,13/04/2017,08:20:20.0,0.0
1133,2266933.568,1574126.529,137.206,Topo Continu,0.027,0.052,NetworkFix,1.7,10,13/04/2017,08:20:20.0,13/04/2017,08:20:20.0,0.0
1134,2266933.201,1574126.410,137.198,Topo Continu,0.015,0.029,NetworkFix,1.7,10,13/04/2017,08:20:22.0,13/04/2017,08:20:22.0,0.0
1135,2266932.885,1574126.303,137.229,Topo Continu,0.013,0.024,NetworkFix,1.7,10,13/04/2017,08:20:23.0,13/04/2017,08:20:23.0,0.0
1136,2266932.560,1574126.192,137.185,Topo Continu,0.018,0.035,NetworkFix,1.7,10,13/04/2017,08:20:24.0,13/04/2017,08:20:24.0,0.0
1137,2266932.228,1574126.065,137.197,Topo Continu,0.015,0.027,NetworkFix,1.7,10,13/04/2017,08:20:25.0,13/04/2017,08:20:25.0,0.0
1138,2266931.923,1574125.939,137.186,Topo Continu,0.028,0.059,NetworkFix,1.7,10,13/04/2017,08:20:25.0,13/04/2017,08:20:25.0,0.0
1139,2266931.489,1574125.760,137.180,Topo Continu,0.016,0.034,NetworkFix,1.7,10,13/04/2017,08:20:27.0,13/04/2017,08:20:27.0,0.0
1140,2266931.138,1574125.606,137.186,Topo Continu,0.021,0.045,NetworkFix,1.7,10,13/04/2017,08:20:28.0,13/04/2017,08:20:28.0,0.0
1141,2266930.836,1574125.434,137.205,Topo Continu,0.022,0.044,NetworkFix,1.7,10,13/04/2017,08:20:29.0,13/04/2017,08:20:29.0,0.0
1142,2266930.606,1574125.284,137.220,Topo Continu,0.023,0.046,NetworkFix,1.7,10,13/04/2017,08:20:29.0,13/04/2017,08:20:29.0,0.0
1143,2266930.315,1574125.076,137.214,Topo Continu,0.022,0.045,NetworkFix,1.7,11,13/04/2017,08:20:30.0,13/04/2017,08:20:30.0,0.0
1144,2266929.963,1574124.821,137.197,Topo Continu,0.018,0.036,NetworkFix,1.7,11,13/04/2017,08:20:32.0,13/04/2017,08:20:32.0,0.0
1145,2266929.723,1574124.666,137.189,Topo Continu,0.009,0.017,NetworkFix,1.7,11,13/04/2017,08:20:32.0,13/04/2017,08:20:32.0,0.0
1146,2266929.391,1574124.476,137.202,Topo Continu,0.006,0.013,NetworkFix,1.7,11,13/04/2017,08:20:33.0,13/04/2017,08:20:33.0,0.0
1147,2266928.993,1574124.307,137.212,Topo Continu,0.013,0.026,NetworkFix,1.7,11,13/04/2017,08:20:35.0,13/04/2017,08:20:35.0,0.0
1148,2266928.708,1574124.206,137.178,Topo Continu,0.009,0.017,NetworkFix,1.7,11,13/04/2017,08:20:36.0,13/04/2017,08:20:36.0,0.0
1149,2266928.494,1574124.134,137.196,Topo Continu,0.007,0.014,NetworkFix,1.7,11,13/04/2017,08:20:36.0,13/04/2017,08:20:36.0,0.0
1150,2266928.257,1574124.053,137.198,Topo Continu,0.007,0.014,NetworkFix,1.7,11,13/04/2017,08:20:37.0,13/04/2017,08:20:37.0,0.0
1151,2266927.776,1574123.888,137.198,Topo Continu,0.010,0.020,NetworkFix,1.6,10,13/04/2017,08:20:40.0,13/04/2017,08:20:40.0,0.0
1152,2266927.631,1574123.820,137.189,Topo Continu,0.006,0.012,NetworkFix,1.6,10,13/04/2017,08:20:40.0,13/04/2017,08:20:40.0,0.0
1153,2266927.386,1574123.712,137.198,Topo Continu,0.006,0.013,NetworkFix,1.6,10,13/04/2017,08:20:42.0,13/04/2017,08:20:42.0,0.0
1154,2266927.180,1574123.593,137.184,Topo Continu,0.006,0.012,NetworkFix,1.6,10,13/04/2017,08:20:43.0,13/04/2017,08:20:43.0,0.0
1155,2266927.005,1574123.474,137.198,Topo Continu,0.006,0.012,NetworkFix,1.6,10,13/04/2017,08:20:43.0,13/04/2017,08:20:43.0,0.0
1156,2266926.733,1574123.287,137.197,Topo Continu,0.006,0.013,NetworkFix,1.5,10,13/04/2017,08:20:45.0,13/04/2017,08:20:45.0,0.0
1157,2266926.579,1574123.165,137.193,Topo Continu,0.006,0.014,NetworkFix,1.5,10,13/04/2017,08:20:45.0,13/04/2017,08:20:45.0,0.0
1158,2266926.367,1574122.995,137.196,Topo Continu,0.006,0.012,NetworkFix,1.5,10,13/04/2017,08:20:47.0,13/04/2017,08:20:47.0,0.0
1159,2266926.196,1574122.834,137.196,Topo Continu,0.006,0.012,NetworkFix,1.5,11,13/04/2017,08:20:48.0,13/04/2017,08:20:48.0,0.0
1160,2266925.995,1574122.614,137.190,Topo Continu,0.007,0.014,NetworkFix,1.5,11,13/04/2017,08:20:49.0,13/04/2017,08:20:49.0,0.0
1161,2266925.810,1574122.427,137.169,Topo Continu,0.006,0.014,NetworkFix,1.5,11,13/04/2017,08:20:49.0,13/04/2017,08:20:49.0,0.0
1162,2266925.544,1574122.194,137.193,Topo Continu,0.008,0.016,NetworkFix,1.5,11,13/04/2017,08:20:50.0,13/04/2017,08:20:50.0,0.0
1163,2266925.269,1574121.984,137.203,Topo Continu,0.006,0.013,NetworkFix,1.5,12,13/04/2017,08:20:51.0,13/04/2017,08:20:51.0,0.0
1164,2266925.025,1574121.829,137.196,Topo Continu,0.008,0.016,NetworkFix,1.5,12,13/04/2017,08:20:52.0,13/04/2017,08:20:52.0,0.0
1165,2266924.813,1574121.701,137.188,Topo Continu,0.008,0.015,NetworkFix,1.5,12,13/04/2017,08:20:53.0,13/04/2017,08:20:53.0,0.0
1166,2266924.617,1574121.591,137.207,Topo Continu,0.008,0.014,NetworkFix,1.5,12,13/04/2017,08:20:54.0,13/04/2017,08:20:54.0,0.0
1167,2266924.419,1574121.482,137.185,Topo Continu,0.006,0.012,NetworkFix,1.5,12,13/04/2017,08:20:55.0,13/04/2017,08:20:55.0,0.0
