154 |13/04/2017 |10:46:10.0 |2267058.060 |1574199.594 |137.250 |
155 |13/04/2017 |10:46:11.0 |2267057.737 |1574199.499 |137.243 |
156 |13/04/2017 |10:46:12.0 |2267057.360 |1574199.388 |137.245 |
157 |13/04/2017 |10:46:13.0 |2267056.934 |1574199.273 |137.246 |
158 |13/04/2017 |10:46:14.0 |2267056.490 |1574199.174 |137.249 |
159 |13/04/2017 |10:46:15.0 |2267056.021 |1574199.104 |137.229 |
160 |13/04/2017 |10:46:16.0 |2267055.591 |1574199.044 |137.238 |
161 |13/04/2017 |10:46:17.0 |2267055.165 |1574198.976 |137.236 |
162 |13/04/2017 |10:46:18.0 |2267054.762 |1574198.906 |137.244 |
163 |13/04/2017 |10:46:19.0 |2267054.386 |1574198.798 |137.228 |
164 |13/04/2017 |10:46:20.0 |2267054.032 |1574198.662 |137.222 |
165 |13/04/2017 |10:46:21.0 |2267053.674 |1574198.498 |137.221 |
166 |13/04/2017 |10:46:22.0 |2267053.315 |1574198.324 |137.245 |
167 |13/04/2017 |10:46:23.0 |2267052.952 |1574198.145 |137.250 |
168 |13/04/2017 |10:46:24.0 |2267052.580 |1574197.956 |137.223 |
169 |13/04/2017 |10:46:25.0 |2267052.214 |1574197.760 |137.226 |
170 |13/04/2017 |10:46:26.0 |2267051.833 |1574197.556 |137.230 |
171 |13/04/2017 |10:46:27.0 |2267051.336 |1574197.319 |137.215 |
172 |13/04/2017 |10:46:28.0 |2267051.023 |1574197.189 |137.233 |
173 |13/04/2017 |10:46:29.0 |2267050.707 |1574197.055 |137.229 |
174 |13/04/2017 |10:46:30.0 |2267050.228 |1574196.865 |137.221 |
175 |13/04/2017 |10:46:31.0 |2267049.865 |1574196.717 |137.230 |
176 |13/04/2017 |10:46:32.0 |2267049.492 |1574196.545 |137.219 |
177 |13/04/2017 |10:46:33.0 |2267049.127 |1574196.367 |137.233 |
178 |13/04/2017 |10:46:34.0 |2267048.797 |1574196.177 |137.231 |
179 |13/04/2017 |10:46:35.0 |2267048.500 |1574195.956 |137.251 |
180 |13/04/2017 |10:46:36.0 |2267048.198 |1574195.711 |137.223 |
181 |13/04/2017 |10:46:37.0 |2267047.867 |1574195.394 |137.223 |
182 |13/04/2017 |10:46:38.0 |2267047.725 |1574195.215 |137.228 |
183 |13/04/2017 |10:46:39.0 |2267047.424 |1574194.840 |137.235 |
184 |13/04/2017 |10:46:40.0 |2267047.210 |1574194.567 |137.226 |
185 |13/04/2017 |10:46:42.0 |2267046.583 |1574193.833 |137.228 |
